"","code_com","popnum"
"27702","319",1096
"27703","247",1512
"27704","149",2787
"27705","311",4386
"27706","124",4838
"27707","141",883
"27708","225",129
"27709","174",434
"27710","012",2202
"27711","380",3499
"27712","252",2770
"27713","648",764
"27714","191",1776
"27715","104",3886
"27716","084",2777
"27717","054",52
"27718","239",4897
"27719","239",3203
"27720","036",2770
"27721","126",4489
"27722","281",3684
"27723","007",2459
"27724","277",4735
"27725","148",883
"27726","090",4027
"27727","058",1672
"27728","051",1326
"27729","195",3984
"27730","007",4308
"27731","127",2144
"27732","221",2396
"27733","153",5326
"27734","165",2830
"27735","084",2597
"27736","040",4151
"27737","083",807
"27738","529",5580
"27739","303",4897
"27740","193",2698
"27741","700",911
"27742","206",972
"27743","259",5345
"27744","315",4638
"27745","011",576
"27746","132",4124
"27747","003",462
"27748","501",3603
"27749","158",5604
"27750","148",660
"27751","126",698
"27752","270",4798
"27753","101",3765
"27754","601",1272
"27755","164",3636
"27756","566",2326
"27757","105",1512
"27758","198",245
"27759","355",2366
"27760","177",1298
"27761","042",3985
"27762","099",4680
"27763","017",2478
"27764","036",576
"27765","217",1801
"27766","211",86
"27767","066",2921
"27768","118",2556
"27769","432",3334
"27770","139",178
"27771","391",599
"27772","192",5534
"27773","127",4247
"27774","266",927
"27775","342",631
"27776","219",1049
"27777","052",3547
"27778","104",3189
"27779","188",1788
"27780","071",3267
"27781","081",343
"27782","155",1461
"27783","049",926
"27784","557",1749
"27785","447",5059
"27786","011",5279
"27787","365",2155
"27788","228",895
"27789","018",144
"27790","126",4070
"27791","227",625
"27792","493",2920
"27793","306",597
"27794","473",3194
"27795","055",5504
"27796","017",332
"27797","163",650
"27798","198",2202
"27799","369",5167
"27800","507",2076
"27801","411",2517
"27802","040",2823
"27803","161",5242
"27804","223",4105
"27805","757",4765
"27806","238",5208
"27807","107",2770
"27808","475",1937
"27809","019",1359
"27810","687",1313
"27811","450",1846
"27812","127",1243
"27813","336",4257
"27814","253",4300
"27815","038",2842
"27816","342",3162
"27817","082",1981
"27818","375",449
"27819","187",4048
"27820","172",3300
"27821","011",1272
"27822","124",1236
"27823","057",3108
"27824","592",1107
"27825","532",5604
"27826","060",4426
"27827","110",14
"27828","203",5237
"27829","438",245
"27830","403",284
"27831","130",62
"27832","295",504
"27833","021",1825
"27834","511",2766
"27835","183",5320
"27836","247",1461
"27837","103",3653
"27838","184",5270
"27839","179",4464
"27840","002",998
"27841","244",4693
"27842","149",3404
"27843","169",576
"27844","203",1981
"27845","077",1326
"27846","355",5371
"27847","209",1141
"27848","105",540
"27849","093",5580
"27850","505",3203
"27851","610",5443
"27852","462",482
"27853","112",3019
"27854","469",3306
"27855","110",5549
"27856","546",5660
"27857","446",3781
"27858","024",1214
"27859","607",1581
"27860","136",5096
"27861","184",1518
"27862","796",1647
"27863","158",2528
"27864","724",4587
"27865","102",4176
"27866","480",5013
"27867","232",1967
"27868","069",599
"27869","578",2644
"27870","168",1805
"27871","009",5554
"27872","480",3507
"27873","217",2946
"27874","114",2311
"27875","122",114
"27876","160",5144
"27877","239",4309
"27878","340",291
"27879","445",5263
"27880","223",89
"27881","458",4029
"27882","117",2116
"27883","405",3741
"27884","100",4066
"27885","132",5509
"27886","292",819
"27887","168",1272
"27888","460",5208
"27889","042",2146
"27890","303",1186
"27891","145",785
"27892","133",192
"27893","415",5554
"27894","207",4295
"27895","223",1859
"27896","494",650
"27897","070",4892
"27898","169",1951
"27899","080",5371
"27900","421",2043
"27901","380",2662
"27902","070",956
"27903","174",5169
"27904","047",3679
"27905","096",2979
"27906","001",447
"27907","040",2556
"27908","517",1370
"27909","003",3910
"27910","457",2623
"27911","587",508
"27912","130",4806
"27913","469",173
"27914","244",5110
"27915","010",129
"27916","379",617
"27917","236",2002
"27918","461",3890
"27919","338",4559
"27920","236",2183
"27921","059",3711
"27922","472",1763
"27923","420",2254
"27924","205",4456
"27925","246",4993
"27926","572",4708
"27927","360",967
"27928","550",3007
"27929","039",3876
"27930","040",4349
"27931","422",3441
"27932","198",3499
"27933","344",2830
"27934","341",710
"27935","205",3428
"27936","479",3678
"27937","607",4048
"27938","451",5526
"27939","053",3083
"27940","045",2409
"27941","257",4070
"27942","016",5344
"27943","094",289
"27944","193",1488
"27945","634",5352
"27946","324",4131
"27947","271",1672
"27948","178",4443
"27949","048",133
"27950","230",4447
"27951","131",2759
"27952","449",1199
"27953","088",1136
"27954","005",1606
"27955","153",4195
"27956","157",3847
"27957","218",927
"27958","320",16
"27959","438",5554
"27960","232",3856
"27961","177",4736
"27962","134",4345
"27963","029",5185
"27964","306",1514
"27965","336",3989
"27966","727",239
"27967","388",4189
"27968","309",3859
"27969","201",750
"27970","488",5234
"27971","380",4252
"27972","509",5512
"27973","306",5653
"27974","547",1525
"27975","102",1035
"27976","027",4988
"27977","253",2565
"27978","162",2971
"27979","561",3803
"27980","173",251
"27981","490",3454
"27982","100",4851
"27983","282",983
"27984","318",5251
"27985","172",2002
"27986","089",5625
"27987","674",1110
"27988","036",2974
"27989","262",1752
"27990","681",2556
"27991","421",3624
"27992","020",402
"27993","073",3973
"27994","162",485
"27995","294",4813
"27996","179",3476
"27997","512",4547
"27998","283",480
"27999","360",3803
"28000","332",2347
"28001","153",2871
"28002","174",1228
"28003","132",5523
"28004","043",615
"28005","154",1199
"28006","405",4256
"28007","214",1500
"28008","024",5172
"28009","041",1808
"28010","885",1749
"28011","126",5277
"28012","475",3348
"28013","470",2946
"28014","301",2952
"28015","334",2044
"28016","202",2852
"28017","122",2208
"28018","091",226
"28019","251",2269
"28020","086",2280
"28021","521",2323
"28022","383",2089
"28023","240",663
"28024","479",1426
"28025","061",2714
"28026","176",2024
"28027","387",1682
"28028","099",168
"28029","414",581
"28030","312",5154
"28031","068",734
"28032","051",3823
"28033","160",2491
"28034","014",4514
"28035","171",3589
"28036","039",5399
"28037","464",1836
"28038","107",5343
"28039","222",2505
"28040","165",935
"28041","144",4884
"28042","164",5181
"28043","194",2303
"28044","803",4566
"28045","577",383
"28046","309",1568
"28047","046",250
"28048","133",3774
"28049","478",2099
"28050","225",1868
"28051","473",2394
"28052","367",3204
"28053","148",3055
"28054","558",5182
"28055","090",3564
"28056","043",802
"28057","274",678
"28058","330",1942
"28059","043",4979
"28060","491",4665
"28061","587",4834
"28062","328",2662
"28063","019",567
"28064","322",2871
"28065","090",5631
"28066","201",562
"28067","429",3748
"28068","144",819
"28069","280",4961
"28070","230",1611
"28071","267",2099
"28072","334",2425
"28073","372",1583
"28074","541",1313
"28075","317",2972
"28076","054",1461
"28077","248",734
"28078","310",4001
"28079","224",4608
"28080","293",1696
"28081","002",2176
"28082","253",3970
"28083","113",4195
"28084","190",3847
"28085","208",2842
"28086","187",3659
"28087","118",4990
"28088","100",414
"28089","195",4464
"28090","173",1177
"28091","470",5222
"28092","223",4508
"28093","277",3781
"28094","013",710
"28095","435",2688
"28096","060",5636
"28097","239",5319
"28098","183",765
"28099","154",2188
"28100","254",298
"28101","196",4662
"28102","301",3759
"28103","122",1017
"28104","319",2955
"28105","819",225
"28106","184",2108
"28107","021",2535
"28108","282",187
"28109","189",1915
"28110","037",851
"28111","311",1574
"28112","485",1317
"28113","873",4784
"28114","427",2651
"28115","005",5641
"28116","401",3737
"28117","063",3134
"28118","122",321
"28119","489",2946
"28120","254",5209
"28121","501",1315
"28122","057",757
"28123","048",2556
"28124","665",2888
"28125","085",1951
"28126","167",4413
"28127","266",5059
"28128","019",4443
"28129","199",5086
"28130","608",1242
"28131","046",2334
"28132","123",3852
"28133","465",5026
"28134","200",980
"28135","314",1171
"28136","175",955
"28137","062",2888
"28138","523",3083
"28139","106",5017
"28140","167",2917
"28141","014",2002
"28142","089",4520
"28143","203",2019
"28144","002",5067
"28145","186",3777
"28146","206",5143
"28147","161",4657
"28148","005",1611
"28149","159",3511
"28150","495",5237
"28151","412",47
"28152","073",168
"28153","054",3398
"28154","108",329
"28155","077",3252
"28156","258",1171
"28157","389",3765
"28158","038",75
"28159","597",5284
"28160","529",3253
"28161","220",932
"28162","159",1240
"28163","115",1186
"28164","276",2729
"28165","304",678
"28166","236",1907
"28167","118",2433
"28168","153",1634
"28169","500",876
"28170","480",5443
"28171","034",299
"28172","202",3194
"28173","096",1184
"28174","392",2816
"28175","608",2795
"28176","238",1150
"28177","071",3969
"28178","025",4768
"28179","393",3611
"28180","404",321
"28181","424",2108
"28182","238",5412
"28183","027",515
"28184","607",2120
"28185","005",2979
"28186","019",5127
"28187","048",1525
"28188","203",2002
"28189","142",1017
"28190","173",4022
"28191","354",2662
"28192","389",2234
"28193","392",3537
"28194","134",2024
"28195","195",4459
"28196","449",43
"28197","060",1920
"28198","136",3064
"28199","179",5630
"28200","047",2625
"28201","145",4794
"28202","018",3131
"28203","711",2852
"28204","903",4468
"28205","071",4784
"28206","031",4790
"28207","051",2484
"28208","306",1069
"28209","181",2612
"28210","356",5604
"28211","171",4336
"28212","233",14
"28213","079",3490
"28214","225",2434
"28215","034",3507
"28216","026",163
"28217","674",4608
"28218","184",4421
"28219","212",307
"28220","091",2006
"28221","479",5438
"28222","602",2394
"28223","108",5237
"28224","504",220
"28225","006",1414
"28226","184",3039
"28227","001",1586
"28228","234",5086
"28229","066",3854
"28230","615",200
"28231","006",173
"28232","025",2013
"28233","609",1858
"28234","108",5596
"28235","198",3326
"28236","290",1647
"28237","114",3003
"28238","172",1256
"28239","112",627
"28240","525",4464
"28241","201",3093
"28242","518",143
"28243","146",1353
"28244","307",2816
"28245","239",3589
"28246","020",1581
"28247","463",160
"28248","086",3348
"28249","295",4170
"28250","266",4877
"28251","548",491
"28252","785",164
"28253","126",4133
"28254","123",1723
"28255","128",482
"28256","510",39
"28257","094",4657
"28258","466",449
"28259","246",402
"28260","061",88
"28261","100",3765
"28262","167",3435
"28263","198",1635
"28264","283",407
"28265","329",3524
"28266","045",2116
"28267","236",4451
"28268","465",1634
"28269","109",45
"28270","024",2348
"28271","278",562
"28272","253",414
"28273","650",941
"28274","096",4955
"28275","108",1881
"28276","097",4538
"28277","651",3867
"28278","181",4081
"28279","375",678
"28280","512",5395
"28281","589",5591
"28282","219",500
"28283","140",548
"28284","090",5664
"28285","171",226
"28286","071",4070
"28287","259",1837
"28288","001",4550
"28289","489",4039
"28290","356",402
"28291","576",2770
"28292","292",4948
"28293","006",4657
"28294","329",3476
"28295","328",3611
"28296","081",418
"28297","409",5297
"28298","042",710
"28299","230",1131
"28300","127",5228
"28301","118",383
"28302","480",833
"28303","101",5578
"28304","242",1313
"28305","480",3333
"28306","618",5480
"28307","233",2326
"28308","585",86
"28309","437",434
"28310","200",3129
"28311","027",2533
"28312","247",3974
"28313","242",3279
"28314","456",2316
"28315","212",1217
"28316","519",1111
"28317","090",2002
"28318","004",47
"28319","207",761
"28320","057",4692
"28321","111",5280
"28322","144",5399
"28323","016",1730
"28324","358",2739
"28325","614",872
"28326","155",3693
"28327","142",4696
"28328","223",4273
"28329","135",502
"28330","598",534
"28331","065",1406
"28332","139",361
"28333","024",4735
"28334","015",694
"28335","262",1394
"28336","742",4961
"28337","007",1634
"28338","364",750
"28339","265",5189
"28340","262",768
"28341","336",4133
"28342","650",4166
"28343","005",819
"28344","214",1285
"28345","251",261
"28346","016",4099
"28347","059",2895
"28348","596",753
"28349","744",4426
"28350","028",1317
"28351","137",5237
"28352","261",4623
"28353","616",1242
"28354","342",2089
"28355","064",4273
"28356","257",2688
"28357","112",129
"28358","205",4887
"28359","242",88
"28360","166",2495
"28361","483",665
"28362","709",2459
"28363","271",3460
"28364","189",265
"28365","227",357
"28366","239",5512
"28367","034",4356
"28368","481",1676
"28369","369",5626
"28370","212",4927
"28371","485",742
"28372","354",465
"28373","205",5502
"28374","068",5430
"28375","619",4944
"28376","119",3312
"28377","345",3441
"28378","410",2091
"28379","350",446
"28380","107",2887
"28381","252",4787
"28382","203",4569
"28383","484",1806
"28384","483",4005
"28385","429",3604
"28386","341",3162
"28387","280",1158
"28388","270",3073
"28389","041",2076
"28390","402",631
"28391","183",5086
"28392","278",2477
"28393","632",4510
"28394","239",2987
"28395","647",2213
"28396","349",1468
"28397","072",4061
"28398","019",2952
"28399","334",559
"28400","164",4962
"28401","400",4105
"28402","109",1593
"28403","154",4961
"28404","133",1135
"28405","220",3291
"28406","098",734
"28407","450",4874
"28408","176",25
"28409","648",4293
"28410","014",3377
"28411","178",5026
"28412","031",207
"28413","140",3590
"28414","139",4078
"28415","627",1739
"28416","052",631
"28417","475",4865
"28418","134",3
"28419","211",755
"28420","387",5484
"28421","306",941
"28422","562",1938
"28423","635",2952
"28424","205",2155
"28425","306",4256
"28426","095",4202
"28427","356",1096
"28428","192",5442
"28429","206",2999
"28430","122",2748
"28431","033",927
"28432","021",734
"28433","023",4829
"28434","367",3162
"28435","362",3284
"28436","258",2842
"28437","256",851
"28438","501",919
"28439","422",5027
"28440","188",299
"28441","308",245
"28442","171",750
"28443","260",2138
"28444","299",2163
"28445","653",3162
"28446","063",549
"28447","597",4688
"28448","127",3258
"28449","552",1581
"28450","077",5484
"28451","231",1749
"28452","121",2644
"28453","416",599
"28454","105",3204
"28455","200",3279
"28456","412",3025
"28457","107",3898
"28458","027",1096
"28459","377",2307
"28460","142",3860
"28461","289",2366
"28462","289",768
"28463","187",5412
"28464","041",5115
"28465","037",5159
"28466","400",941
"28467","178",1353
"28468","089",1801
"28469","392",1581
"28470","306",4711
"28471","206",4360
"28472","631",284
"28473","124",1881
"28474","033",3964
"28475","299",3057
"28476","554",4225
"28477","436",4180
"28478","297",1146
"28479","374",1682
"28480","091",1420
"28481","054",1326
"28482","249",5002
"28483","221",2047
"28484","187",3910
"28485","013",1110
"28486","042",4826
"28487","129",631
"28488","258",4340
"28489","546",5137
"28490","515",5653
"28491","636",3863
"28492","292",1951
"28493","228",3134
"28494","389",1434
"28495","022",2442
"28496","096",3641
"28497","015",321
"28498","624",4179
"28499","064",468
"28500","569",2542
"28501","046",5208
"28502","212",786
"28503","609",3319
"28504","263",967
"28505","235",3368
"28506","226",2532
"28507","390",3326
"28508","102",1052
"28509","522",4837
