"","cod_dept","area","pop"
"32419","47","818","438"
"32420","56","574","2258"
"32421","62","861","698"
"32422","52","606","23"
"32423","18","1755","212"
"32424","45","3560","2731"
"32425","57","541","75"
"32426","11","1009","632"
"32427","21","1032","211"
"32428","25","488","80"
"32429","31","591","21"
"32430","43","1933","267"
"32431","11","861","1173"
"32432","54","687","110"
"32433","60","1604","400"
"32434","76","1338","1075"
"32435","80","607","134"
"32436","09","886","24"
"32437","92","207","30304"
"32438","22","6239","2423"
"32439","42","832","1223"
"32440","19","3318","313"
"32441","50","2986","1182"
"32442","33","1018","2302"
"32443","60","958","637"
"32444","64","922","262"
"32445","52","723","111"
"32446","10","2755","3135"
"32447","41","4406","2374"
"32448","62","643","228"
"32449","10","1443","87"
"32450","04","1136","244"
"32451","70","2912","1969"
"32452","24","1444","343"
"32453","52","1289","352"
"32454","65","396","327"
"32455","24","1834","400"
"32456","58","963","120"
"32457","26","542","35"
"32458","69","1060","2109"
"32459","32","840","73"
"32460","19","1975","157"
"32461","28","2821","512"
"32462","39","601","387"
"32463","52","209","87"
"32464","83","4619","1286"
"32465","40","2945","1587"
"32466","86","1682","260"
"32467","76","1367","1465"
"32468","16","745","5883"
"32469","80","299","152"
"32470","24","2058","1193"
"32471","51","312","259"
"32472","29","5123","3408"
"32473","54","699","176"
"32474","23","2888","567"
"32475","88","2469","3961"
"32476","02","445","148"
"32477","13","1179","17208"
"32478","30","853","54"
"32479","51","568","415"
"32480","29","3055","1546"
"32481","26","1737","582"
"32482","49","820","586"
"32483","35","942","1366"
"32484","38","584","253"
"32485","78","1042","9975"
"32486","35","2405","1446"
"32487","78","2284","2402"
"32488","89","2381","519"
"32489","82","781","275"
"32490","89","1008","310"
"32491","42","984","634"
"32492","07","913","30"
"32493","25","536","122"
"32494","63","1939","251"
"32495","77","877","605"
"32496","89","860","295"
"32497","29","5744","7507"
"32498","57","810","113"
"32499","26","4563","1836"
"32500","31","465","5824"
"32501","27","357","177"
"32502","39","189","112"
"32503","43","1689","60"
"32504","40","909","704"
"32505","33","605","713"
"32506","04","2126","565"
"32507","74","8150","1199"
"32508","77","587","3238"
"32509","16","3069","412"
"32510","72","3694","12575"
"32511","11","6271","4750"
"32512","77","1909","271"
"32513","81","1438","135"
"32514","30","1395","4227"
"32515","50","453","254"
"32516","54","750","2341"
"32517","05","1864","310"
"32518","07","2108","443"
"32519","30","1630","184"
"32520","16","976","187"
"32521","51","571","731"
"32522","72","1897","583"
"32523","51","1235","198"
"32524","65","4351","284"
"32525","14","491","1370"
"32526","02","812","269"
"32527","07","1781","640"
"32528","21","1333","287"
"32529","88","469","45"
"32530","62","387","9632"
"32531","30","498","412"
"32532","23","714","219"
"32533","33","452","310"
"32534","70","2029","5555"
"32535","88","1505","367"
"32536","12","3075","258"
"32537","26","2309","416"
"32538","81","3799","1053"
"32539","26","633","483"
"32540","88","1042","178"
"32541","95","730","27312"
"32542","02","624","59"
"32543","21","357","58"
"32544","71","1847","308"
"32545","74","711","7781"
"32546","85","3156","2742"
"32547","90","494","597"
"32548","59","620","10294"
"32549","2B","12404","120"
"32550","30","3033","2370"
"32551","33","5326","1700"
"32552","27","536","356"
"32553","55","543","75"
"32554","02","485","214"
"32555","32","830","127"
"32556","81","1327","425"
"32557","16","726","384"
"32558","50","676","176"
"32559","04","5655","484"
"32560","24","1865","1226"
"32561","86","1105","868"
"32562","17","1937","1638"
"32563","72","3343","1637"
"32564","47","2547","767"
"32565","67","937","1142"
"32566","51","6585","2472"
"32567","79","2655","884"
"32568","2B","758","3552"
"32569","2B","532","36"
"32570","37","4712","1759"
"32571","65","2534","506"
"32572","64","457","109"
"32573","87","2454","387"
"32574","69","865","2116"
"32575","39","498","93"
"32576","79","2439","855"
"32577","50","1157","825"
"32578","71","1223","180"
"32579","60","660","212"
"32580","87","2409","269"
"32581","73","1627","1733"
"32582","32","917","120"
"32583","91","453","13466"
"32584","76","454","672"
"32585","51","2342","2255"
"32586","07","1723","183"
"32587","64","693","211"
"32588","63","1615","465"
"32589","70","682","805"
"32590","27","1383","794"
"32591","28","552","400"
"32592","52","2801","2358"
"32593","49","269","16064"
"32594","43","871","161"
"32595","18","1118","1994"
"32596","57","473","671"
"32597","45","1247","742"
"32598","24","1217","164"
"32599","37","1125","348"
"32600","16","5000","936"
"32601","29","2555","14750"
"32602","71","1615","200"
"32603","16","1759","508"
"32604","21","634","238"
"32605","2B","2452","527"
"32606","21","2417","191"
"32607","47","1419","197"
"32608","31","523","29"
"32609","23","2439","182"
"32610","02","599","385"
"32611","32","1238","441"
"32612","57","926","528"
"32613","07","1204","8305"
"32614","09","1213","624"
"32615","95","544","41782"
"32616","50","688","175"
"32617","70","3175","481"
"32618","19","1415","235"
"32619","24","895","65"
"32620","08","732","88"
"32621","51","1465","427"
"32622","71","699","85"
"32623","44","1684","1816"
"32624","76","1006","2070"
"32625","62","505","624"
"32626","61","1115","1495"
"32627","34","1024","2341"
"32628","19","1872","127"
"32629","62","410","477"
"32630","01","1471","1925"
"32631","50","1220","1127"
"32632","11","511","8"
"32633","24","855","192"
"32634","14","1552","335"
"32635","21","1386","253"
"32636","66","1078","906"
"32637","10","1973","401"
"32638","35","3499","11044"
"32639","14","1558","778"
"32640","55","1196","71"
"32641","70","465","46"
"32642","40","1283","448"
"32643","16","1040","228"
"32644","24","1693","4293"
"32645","01","906","351"
"32646","60","679","548"
"32647","22","2768","1086"
"32648","95","871","5561"
"32649","76","315","303"
"32650","14","357","137"
"32651","40","2166","568"
"32652","59","889","1015"
"32653","24","1893","526"
"32654","34","2759","2586"
"32655","21","1238","162"
"32656","16","2275","508"
"32657","45","1458","301"
"32658","55","1713","294"
"32659","07","1432","1963"
"32660","64","1476","486"
"32661","04","954","88"
"32662","36","2429","389"
"32663","77","460","541"
"32664","09","589","100"
"32665","02","481","111"
"32666","12","3048","1683"
"32667","54","585","62"
"32668","85","976","523"
"32669","61","1117","228"
"32670","57","608","1185"
"32671","38","703","565"
"32672","26","1124","782"
"32673","61","957","140"
"32674","80","201","63"
"32675","56","4570","999"
"32676","57","440","159"
"32677","39","330","101"
"32678","2A","4308","141"
"32679","77","2926","760"
"32680","58","1738","335"
"32681","62","344","261"
"32682","57","451","706"
"32683","80","453","385"
"32684","31","824","386"
"32685","77","258","393"
"32686","10","489","140"
"32687","45","3093","1167"
"32688","02","2659","1158"
"32689","40","11159","2166"
"32690","58","1057","170"
"32691","48","984","97"
"32692","54","240","9329"
"32693","15","3424","158"
"32694","76","2045","531"
"32695","64","762","426"
"32696","11","2047","430"
"32697","55","563","67"
"32698","39","327","186"
"32699","67","418","465"
"32700","80","2393","1705"
"32701","21","1253","129"
"32702","87","1436","1064"
"32703","62","482","5706"
"32704","95","747","291"
"32705","39","395","97"
"32706","62","737","643"
"32707","51","1088","186"
"32708","40","3074","531"
"32709","58","1149","104"
"32710","71","3739","826"
"32711","39","373","60"
"32712","80","1275","524"
"32713","32","550","133"
"32714","88","319","85"
"32715","38","756","555"
"32716","25","1393","562"
"32717","03","3393","622"
"32718","62","443","294"
"32719","68","340","318"
"32720","38","2134","631"
"32721","53","2681","2231"
"32722","03","2177","781"
"32723","38","770","3029"
"32724","72","792","1059"
"32725","81","1203","222"
"32726","91","1935","682"
"32727","04","3572","93"
"32728","60","2902","992"
"32729","77","1287","2859"
"32730","62","340","280"
"32731","32","5263","666"
"32732","43","544","424"
"32733","51","1030","128"
"32734","30","1021","834"
"32735","63","1545","17"
"32736","93","730","49465"
"32737","56","2565","957"
"32738","81","1274","2202"
"32739","88","538","106"
"32740","17","587","152"
"32741","81","1237","471"
"32742","62","448","349"
"32743","31","407","37"
"32744","80","739","297"
"32745","39","1087","549"
"32746","04","555","98"
"32747","87","5491","926"
"32748","2B","232","16"
"32749","38","1059","128"
"32750","68","945","948"
"32751","03","5749","1058"
"32752","59","241","1629"
"32753","03","1866","688"
"32754","11","1375","82"
"32755","42","1357","437"
"32756","55","874","104"
"32757","73","1325","669"
"32758","91","715","90"
"32759","74","778","301"
"32760","32","712","218"
"32761","50","685","198"
"32762","36","2295","314"
"32763","49","1364","1516"
"32764","17","3595","1924"
"32765","71","515","201"
"32766","54","639","1221"
"32767","78","410","366"
"32768","95","1280","6894"
"32769","08","513","42"
"32770","12","2788","464"
"32771","10","1092","249"
"32772","58","1767","320"
"32773","28","2747","676"
"32774","80","1007","300"
"32775","27","662","328"
"32776","35","2529","1622"
"32777","25","2087","119"
"32778","30","979","411"
"32779","18","1795","180"
"32780","21","754","57"
"32781","31","1133","246"
"32782","71","549","588"
"32783","19","2104","127"
"32784","57","401","1314"
"32785","70","622","112"
"32786","67","223","566"
"32787","16","1194","420"
"32788","76","1108","455"
"32789","57","1080","368"
"32790","61","631","159"
"32791","10","3339","530"
"32792","68","803","646"
"32793","31","980","2801"
"32794","68","516","374"
"32795","42","781","1284"
"32796","80","245","65"
"32797","57","1709","2885"
"32798","17","2238","1672"
"32799","76","1045","2447"
"32800","51","960","95"
"32801","91","1075","421"
"32802","39","2475","2796"
"32803","28","1233","769"
"32804","11","5965","778"
"32805","2B","5362","763"
"32806","51","1769","97"
"32807","02","1090","481"
"32808","24","3483","418"
"32809","58","2990","281"
"32810","82","2620","3128"
"32811","17","410","123"
"32812","10","1282","203"
"32813","73","1000","384"
"32814","60","524","60"
"32815","64","457","220"
"32816","85","1229","1253"
"32817","43","3281","2822"
"32818","33","4177","2523"
"32819","19","661","164"
"32820","57","2565","590"
"32821","76","2648","1248"
"32822","40","794","354"
"32823","19","509","214"
"32824","61","271","260"
"32825","55","1854","391"
"32826","36","6433","991"
"32827","36","2519","855"
"32828","38","904","108"
"32829","60","386","505"
"32830","60","334","146"
"32831","33","5118","9950"
"32832","30","1728","860"
"32833","38","676","414"
"32834","87","669","194"
"32835","83","908","7636"
"32836","24","1108","1780"
"32837","42","1572","134"
"32838","35","989","1350"
"32839","62","567","122"
"32840","69","136","1527"
"32841","60","936","1084"
"32842","34","2604","520"
"32843","23","1449","90"
"32844","54","519","107"
"32845","62","635","326"
"32846","59","652","2179"
"32847","72","2283","3044"
"32848","27","732","832"
"32849","80","841","288"
"32850","27","752","303"
"32851","18","2335","3894"
"32852","50","831","797"
"32853","57","672","569"
"32854","25","1179","1035"
"32855","35","1040","2287"
"32856","32","652","83"
"32857","58","5401","599"
"32858","76","634","429"
"32859","23","4358","341"
"32860","14","1246","7223"
"32861","18","2697","368"
"32862","80","503","121"
"32863","14","1018","299"
"32864","76","970","641"
"32865","32","614","119"
"32866","69","748","104"
"32867","08","1354","556"
"32868","39","432","78"
"32869","84","5146","1376"
"32870","51","375","160"
"32871","80","594","178"
"32872","61","759","257"
"32873","89","742","136"
"32874","59","460","17497"
"32875","60","1433","405"
"32876","73","855","1621"
"32877","80","575","260"
"32878","72","714","125"
"32879","76","348","177"
"32880","23","755","182"
"32881","16","1577","221"
"32882","66","1539","4037"
"32883","38","779","1476"
"32884","39","644","188"
"32885","62","1077","271"
"32886","95","395","17637"
"32887","38","1130","503"
"32888","02","1359","595"
"32889","71","222","88"
"32890","02","817","101"
"32891","84","1824","4691"
"32892","67","227","127"
"32893","36","2054","314"
"32894","22","2287","1453"
"32895","77","792","320"
"32896","69","1703","26826"
"32897","16","1609","249"
"32898","49","3150","3967"
"32899","29","2565","1228"
"32900","21","3005","875"
"32901","71","4368","1610"
"32902","39","1162","412"
"32903","01","695","21"
"32904","19","2035","541"
"32905","16","1157","900"
"32906","59","537","1068"
"32907","16","4647","2516"
"32908","68","686","1936"
"32909","63","2057","222"
"32910","38","657","783"
"32911","03","2752","234"
"32912","54","572","1192"
"32913","57","1288","1286"
"32914","85","1158","1276"
"32915","78","513","473"
"32916","51","1937","222"
"32917","02","832","776"
"32918","45","1463","4499"
"32919","51","1850","1045"
"32920","14","483","271"
"32921","57","283","4889"
"32922","39","840","1064"
"32923","60","675","197"
"32924","59","906","395"
"32925","84","4464","18955"
"32926","85","1645","604"
"32927","10","2078","925"
"32928","07","1355","3038"
"32929","02","578","139"
"32930","35","2161","2465"
"32931","26","189","189"
"32932","64","1874","575"
"32933","71","1246","6152"
"32934","76","539","365"
"32935","56","1366","886"
"32936","57","485","567"
"32937","79","2497","2073"
"32938","64","583","306"
"32939","77","646","106"
"32940","71","2346","769"
"32941","14","237","280"
"32942","32","2793","572"
"32943","46","3784","625"
"32944","89","1158","1064"
"32945","64","538","477"
"32946","33","739","242"
"32947","21","713","108"
"32948","02","2872","429"
"32949","03","2091","774"
"32950","54","578","73"
"32951","79","2040","1138"
"32952","64","883","158"
"32953","32","972","158"
"32954","90","351","266"
"32955","38","1302","1127"
"32956","39","816","445"
"32957","22","1743","274"
"32958","02","454","90"
"32959","69","606","17584"
"32960","80","880","1366"
"32961","11","646","126"
"32962","11","497","487"
"32963","42","1300","358"
"32964","68","418","315"
"32965","11","2138","152"
"32966","21","1554","701"
"32967","48","1322","261"
"32968","79","805","798"
"32969","65","352","73"
"32970","11","1187","397"
"32971","10","2168","2950"
"32972","21","305","85"
"32973","34","2055","6512"
"32974","38","788","34"
"32975","02","977","203"
"32976","40","2932","216"
"32977","41","1452","1529"
"32978","78","1667","9063"
"32979","65","1121","1062"
"32980","40","660","179"
"32981","68","1639","3756"
"32982","27","1313","1080"
"32983","79","2236","930"
"32984","86","3070","839"
"32985","74","796","447"
